NORAD_CAT_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,CREATION_DATE,OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,LAUNCH_YEAR,LAUNCH_SEQ,EPOCH_FINAL,ORBIT_CLASS,EVENT,DURATION,RCS_SIZE
62,0 JUNO II R/B,1 00062U 60014  B 85299.99371213  .22611759 +59541-4 +14030-2 0  9998,2 00062 049.8852 300.2652 0004622 342.1851 017.9663 16.41189261236970,16/08/2004 23:18,JUNO II R/B,1960-014B,26/10/1985 23:50,16.41189261,0.0004622,49.8852,300.2652,342.1851,17.9663,23697,0.001403,0.22611759,5.95e-05,6540.781,87.741,165.67,159.623,ROCKET BODY,US,03/11/1960,AFETR,27/10/1985,1960,14,27/10/1985 23:41,LEO,1,9124,LARGE
63,0 TIROS 2,1 00063U 60016A   14137.84158636  .05029428  11996-4  29744-3 0  9998,2 00063 048.4363 277.0735 0002693 070.9689 289.2672 16.41566560916315,17/05/2014 22:33,TIROS 2,1960-016A,17/05/2014 20:11,16.4156656,0.0002693,48.4363,277.0735,70.9689,289.2672,91631,0.00029744,0.05029428,1.2e-05,6539.779,87.721,163.405,159.883,PAYLOAD,US,23/11/1960,AFETR,18/05/2014,1960,16,18/05/2014 16:23,LEO,1,19534,MEDIUM
64,0 DELTA 1 R/B,1 00064U 60016  B 81266.64980638  .07532016 +56009-4 +21805-2 0  9996,2 00064 048.4675 356.4796 0009546 002.9809 357.3240 16.26432176126830,16/08/2004 23:12,DELTA 1 R/B,1960-016B,23/09/1981 15:35,16.26432176,0.0009546,48.4675,356.4796,2.9809,357.324,12683,0.0021805,0.07532016,5.6e-05,6580.286,88.537,208.433,195.87,ROCKET BODY,US,23/11/1960,AFETR,24/09/1981,1960,16,24/09/1981 07:11,LEO,1,7610,LARGE
65,0 SPUTNIK 6,1 00065U 60017  A 60336.92132948  .03564668 +00000-0 +00000-0 0  9999,2 00065 065.0000 216.0710 0035092 066.5949 293.5926 16.29251414000101,15/08/2004 23:35,SPUTNIK 6,1960-017A,01/12/1960 22:06,16.29251414,0.0035092,65.0,216.071,66.5949,293.5926,10,0.0,0.03564668,0.0,6572.693,88.384,217.623,171.493,PAYLOAD,CIS,20/02/1960,TTMTR,02/12/1960,1960,17,02/12/1960 20:13,LEO,1,286,MEDIUM
66,0 SL-3 R/B,1 00066U 60017  B 60337.83657837  .11466851 +00000-0 +00000-0 0  9994,2 00066 065.0000 212.5878 0000000 066.1541 293.8458 16.49838039000258,15/08/2004 23:35,SL-3 R/B,1960-017B,02/12/1960 20:04,16.49838039,0.0,65.0,212.5878,66.1541,293.8458,25,0.0,0.11466851,0.0,6517.903,87.281,139.768,139.768,ROCKET BODY,CIS,22/02/1960,PKMTR,02/12/1960,1960,17,03/12/1960 16:09,LEO,1,284,LARGE
67,0 DISCOVERER 18,1 00067U 60018  A 61089.88313007  .02166348 +00000-0 +00000-0 0  9992,2 00067 081.4799 311.2902 0075215 087.1562 273.2815 16.16589761017703,15/08/2004 23:35,DISCOVERER 18,1960-018A,30/03/1961 21:11,16.16589761,0.0075215,81.4799,311.2902,87.1562,273.2815,1770,0.0,0.02166348,0.0,6606.968,89.076,278.527,179.139,PAYLOAD,DEN,24/02/1960,AFWTR,02/04/1961,1960,18,31/03/1961 18:23,LEO,1,403,MEDIUM
68,0 DISCOVERER 19,1 00068U 60019  A 61019.69206429  .02230165 +00000-0 +00000-0 0  9994,2 00068 083.3999 075.4323 0097000 059.4404 301.0452 16.11424390004700,15/08/2004 23:35,DISCOVERER 19,1960-019A,19/01/1961 16:36,16.1142439,0.0097,83.3999,75.4323,59.4404,301.0452,470,0.0,0.02230165,0.0,6621.079,89.361,307.169,178.72,PAYLOAD,DEN,26/02/1960,AFWTR,23/01/1961,1960,19,20/01/1961 09:13,LEO,1,332,MEDIUM
69,0 JUNO II DEB,1 00069U 60014  C 70043.96232070  .03036540 +00000-0 +00000-0 0  9990,2 00069 049.2657 017.1807 0033130 020.6026 339.6235 15.95021175456721,15/08/2004 23:37,JUNO II DEB,1960-014C,12/02/1970 23:05,15.95021175,0.003313,49.2657,17.1807,20.6026,339.6235,45672,0.0,0.0303654,0.0,6666.396,90.28,310.347,266.175,DEBRIS,US,14/02/1960,AFETR,16/02/1970,1960,14,13/02/1970 22:11,LEO,1,3655,SMALL
70,0 SAMOS 2,1 00070U 61001  A 73292.92472414  .01443247 +04320-2 +00000-0 0  9997,2 00070 097.2180 059.4674 0007333 251.3728 108.6719 16.34625053711865,15/08/2004 23:38,SAMOS 2,1961-001A,19/10/1973 22:11,16.34625053,0.0007333,97.218,59.4674,251.3728,108.6719,71186,0.0,0.01443247,0.000432,6558.28,88.093,184.955,175.336,PAYLOAD,CIS,03/01/1961,PKMTR,21/10/1973,1961,1,20/10/1973 20:23,LEO,1,4674,MEDIUM
71,0 SPUTNIK 7,1 00071U 61002  A 61047.49722528  .00429368 +00000-0 +00000-0 0  9996,2 00071 064.8999 143.3748 0088244 053.9095 306.5050 16.13209726002000,15/08/2004 23:35,SPUTNIK 7,1961-002A,16/02/1961 11:56,16.13209726,0.0088244,64.8999,143.3748,53.9095,306.505,200,0.0,0.00429368,0.0,6616.194,89.263,296.442,179.675,PAYLOAD,CIS,07/01/1961,TTMTR,26/02/1961,1961,2,16/02/1961 23:52,LEO,1,50,MEDIUM
72,0 SL-6 R/B,1 00072U 61002  B 61041.25747823  .01981552 +00000-0 +00000-0 0  9999,2 00072 064.9004 166.3199 0014185 050.9188 309.1453 16.20395132001007,15/08/2004 23:35,SL-6 R/B,1961-002B,10/02/1961 06:10,16.20395132,0.0014185,64.9004,166.3199,50.9188,309.1453,100,0.0,0.01981552,0.0,6596.62,88.867,227.842,209.128,ROCKET BODY,CIS,09/01/1961,PKMTR,13/02/1961,1961,2,10/02/1961 12:21,LEO,1,35,LARGE
73,0 SL-6 DEB,1 00073U 61002  C 61074.86322116  .02217689 +00000-0 +00000-0 0  9991,2 00073 064.8865 042.5218 0062814 057.7291 302.5799 16.32431997006403,15/08/2004 23:35,SL-6 DEB,1961-002C,15/03/1961 20:43,16.32431997,0.0062814,64.8865,42.5218,57.7291,302.5799,640,0.0,0.02217689,0.0,6564.153,88.211,227.25,144.786,DEBRIS,CIS,11/01/1961,PKMTR,17/03/1961,1961,2,16/03/1961 17:26,LEO,1,65,SMALL
74,0 DELTA 1 DEB,1 00074U 60016  C 89127.00883376  .02098965 +49187-2 +22120-2 0  9995,2 00074 048.5374 350.7700 0009533 238.7285 120.9850 16.11032606545411,02/05/2005 23:40,DELTA 1 DEB,1960-016C,07/05/1989 00:12,16.11032606,0.0009533,48.5374,350.77,238.7285,120.985,54541,0.002212,0.02098965,0.0049187,6622.153,89.383,250.331,237.705,DEBRIS,US,23/11/1960,AFETR,10/05/1989,1960,16,07/05/1989 00:25,LEO,1,10395,SMALL
75,0 DELTA 1 DEB,1 00075U 60016  D 90023.65502152  .03695442 +15733-4 +16800-2 0  9998,2 00075 048.5003 110.5790 0012245 332.5609 027.6347 16.20974718995668,17/08/2004 14:43,DELTA 1 DEB,1960-016D,23/01/1990 15:43,16.20974718,0.0012245,48.5003,110.579,332.5609,27.6347,99566,0.00168,0.03695442,1.57e-05,6595.047,88.835,224.988,208.837,DEBRIS,US,23/11/1960,AFETR,25/01/1990,1960,16,24/01/1990 07:26,LEO,1,10655,SMALL
76,0 SL-6 R/B,1 00076U 61003  B 61046.11847496  .02053904 +00000-0 +00000-0 0  9993,2 00076 065.0109 175.1827 0020416 019.8990 340.1414 16.18307633000506,15/08/2004 23:35,SL-6 R/B,1961-003B,15/02/1961 02:50,16.18307633,0.0020416,65.0109,175.1827,19.899,340.1414,50,0.0,0.02053904,0.0,6602.292,88.981,237.636,210.677,ROCKET BODY,CIS,13/01/1961,PKMTR,18/02/1961,1961,3,15/02/1961 05:41,LEO,1,36,LARGE
77,0 SPUTNIK 8,1 00077U 61003  C 61054.18649006  .02195001 +00000-0 +00000-0 0  9992,2 00077 065.0109 145.4230 0055625 017.7415 342.3569 16.25160317001807,15/08/2004 23:35,SPUTNIK 8,1961-003C,23/02/1961 04:28,16.25160317,0.0055625,65.0109,145.423,17.7415,342.3569,180,0.0,0.02195001,0.0,6583.719,88.606,242.206,168.962,PAYLOAD,CIS,15/01/1961,TTMTR,25/02/1961,1961,3,23/02/1961 08:57,LEO,1,41,MEDIUM
78,0 SL-6 DEB,1 00078U 61003  D 61043.08113194  .00392946 +00000-0 +00000-0 0  9999,2 00078 065.0109 186.4129 0080516 020.4596 339.7037 16.08399757000013,15/08/2004 23:35,SL-6 DEB,1961-003D,12/02/1961 01:56,16.08399757,0.0080516,65.0109,186.4129,20.4596,339.7037,1,0.0,0.00392946,0.0,6629.378,89.529,304.62,197.865,DEBRIS,CIS,17/01/1961,PKMTR,18/02/1961,1961,3,12/02/1961 03:53,LEO,1,32,SMALL
79,0 ATLAS AGENA A R/B,1 00079U 61001  B 70282.13435484  .09201103 +00000-0 +00000-0 0  9991,2 00079 097.3467 044.2350 0032610 143.8795 216.4665 16.49960777540859,15/08/2004 23:37,ATLAS AGENA A R/B,1961-001B,09/10/1970 03:13,16.49960777,0.003261,97.3467,44.235,143.8795,216.4665,54085,0.0,0.09201103,0.0,6517.58,87.274,160.698,118.191,ROCKET BODY,US,05/01/1961,AFETR,09/10/1970,1961,1,09/10/1970 06:26,LEO,1,3564,LARGE
81,0 EXPLORER 9,1 00081U 61004  A 64099.25942492  .10394656 +00000-0 +00000-0 0  9999,2 00081 038.8448 136.7337 0200872 038.1868 323.2614 15.48210031142271,15/08/2004 23:35,EXPLORER 9,1961-004A,08/04/1964 06:13,15.48210031,0.0200872,38.8448,136.7337,38.1868,323.2614,14227,0.0,0.10394656,0.0,6800.103,93.01,558.563,285.373,PAYLOAD,US,19/01/1961,AFETR,09/04/1964,1961,4,08/04/1964 12:27,LEO,1,1176,MEDIUM
82,0 SCOUT X-1 R/B,1 00082U 61004B   25193.37115735  .00000200  00000-0  20984-3 0  9991,2 00082  38.8525 181.8327 1167013  21.1952 343.3262 12.27668218 35039,12/07/2025 17:51,SCOUT X-1 R/B,1961-004B,12/07/2025 08:54,12.27668218,0.1167013,38.8525,181.8327,21.1952,343.3262,3503,0.00020984,2e-06,0.0,7937.453,117.296,2485.629,633.007,ROCKET BODY,US,16/02/1961,WLPIS,,1961,4,12/07/2025 17:48,LEO,0,23523,LARGE
83,0 DISCOVERER 20,1 00083U 61005  A 62206.70306200  .02507153 +25804-1 +00000-0 0  9990,2 00083 080.8319 224.1510 0000000 103.6165 238.9354 16.25710547080751,15/08/2004 23:35,DISCOVERER 20,1961-005A,25/07/1962 16:52,16.25710547,0.0,80.8319,224.151,103.6165,238.9354,8075,0.0,0.02507153,0.025804,6582.233,88.576,204.098,204.098,PAYLOAD,DEN,21/01/1961,AFWTR,28/07/1962,1961,5,26/07/1962 09:44,LEO,1,553,MEDIUM
84,0 DISCOVERER 21,1 00084U 61006  A 62108.49162620  .00734000 +00000-0 +00000-0 0  9996,2 00084 080.6348 036.1968 0053808 166.7139 193.2084 16.12462598064396,15/08/2004 23:35,DISCOVERER 21,1961-006A,18/04/1962 11:47,16.12462598,0.0053808,80.6348,36.1968,166.7139,193.2084,6439,0.0,0.00734,0.0,6618.237,89.304,275.713,204.491,PAYLOAD,DEN,29/01/1961,AFWTR,20/04/1962,1961,6,18/04/1962 23:35,LEO,1,446,MEDIUM
85,0 SCOUT X-1 DEB,1    85U 61004C   25126.91579424  .00547528  00000-0  83528-2 0  9990,2    85  38.6281 333.3586 0047038 226.2995 133.3890 15.50513241188530,29/05/2025 10:36,SCOUT X-1 DEB,1961-004C,06/05/2025 21:58,15.50513241,0.0047038,38.6281,333.3586,226.2995,133.389,18853,0.0083528,0.00547528,0.0,6793.364,92.872,447.183,383.274,DEBRIS,US,16/02/1961,WLPIS,03/06/2025,1961,4,07/05/2025 19:57,LEO,1,23483,SMALL
87,0 TRANSIT 3B/LOFTI 1,1 00087U 61007  A 61089.39107037  .11557550 +00000-0 +00000-0 0  9992,2 00087 028.3799 144.5259 0068373 083.3360 277.0597 16.34729247005608,15/08/2004 23:35,TRANSIT 3B/LOFTI 1,1961-007A,30/03/1961 09:23,16.34729247,0.0068373,28.3799,144.5259,83.336,277.0597,560,0.0,0.1155755,0.0,6558.002,88.087,224.706,135.028,PAYLOAD,US,31/01/1961,AFWTR,30/03/1961,1961,7,30/03/1961 18:46,LEO,1,58,MEDIUM
88,0 DISCOVERER 20 DEB,1 00088U 61005  B 61090.88572693  .01415362 +00000-0 +00000-0 0  9994,2 00088 080.9099 107.9583 0000000 339.6631 020.3368 15.97538142006505,15/08/2004 23:35,DISCOVERER 20 DEB,1961-005B,31/03/1961 21:15,15.97538142,0.0,80.9099,107.9583,339.6631,20.3368,650,0.0,0.01415362,0.0,6659.392,90.138,281.257,281.257,DEBRIS,DEN,23/01/1961,AFWTR,02/04/1961,1961,5,01/04/1961 18:30,LEO,1,69,SMALL
89,0 DISCOVERER 20 DEB,1 00089U 61005  C 61091.31996822  .00509837 +00000-0 +00000-0 0  9998,2 00089 080.9099 108.5267 0187904 341.2386 019.1045 15.51776004006506,15/08/2004 23:35,DISCOVERER 20 DEB,1961-005C,01/04/1961 07:40,15.51776004,0.0187904,80.9099,108.5267,341.2386,19.1045,650,0.0,0.00509837,0.0,6789.681,92.796,539.127,283.966,DEBRIS,DEN,25/01/1961,AFWTR,20/04/1961,1961,5,01/04/1961 15:21,LEO,1,85,SMALL
90,0 DISCOVERER 20 DEB,1 00090U 61005  D 61295.45793529  .01555739 +00000-0 +00000-0 0  9993,2 00090 080.7118 219.4209 0004101 016.4298 343.5769 15.82295788037405,15/08/2004 23:35,DISCOVERER 20 DEB,1961-005D,22/10/1961 10:59,15.82295788,0.0004101,80.7118,219.4209,16.4298,343.5769,3740,0.0,0.01555739,0.0,6702.091,91.007,326.704,321.207,DEBRIS,DEN,27/01/1961,AFWTR,31/10/1961,1961,5,22/10/1961 21:58,LEO,1,277,SMALL
91,0 SPUTNIK 9,1 00091U 61008  A 61068.32560921  .00000000 +00000-0 +00000-0 0  9994,2 00091 064.9300 300.5999 0070000 095.0000 265.4066 16.39468422000015,15/08/2004 23:35,SPUTNIK 9,1961-008A,09/03/1961 07:48,16.39468422,0.007,64.93,300.5999,95.0,265.4066,1,0.0,0.0,0.0,6545.358,87.833,213.04,121.405,PAYLOAD,CIS,02/02/1961,TTMTR,09/03/1961,1961,8,09/03/1961 15:37,LEO,1,35,MEDIUM
92,0 SPUTNIK 9 DEB,1 00092U 61008  B 61068.57164955  .00000000 +00000-0 +00000-0 0  9999,2 00092 064.9299 298.7499 0023484 024.4999 335.5567 16.32781345000057,15/08/2004 23:35,SPUTNIK 9 DEB,1961-008B,09/03/1961 13:43,16.32781345,0.0023484,64.9299,298.7499,24.4999,335.5567,5,0.0,0.0,0.0,6563.217,88.193,200.495,169.668,DEBRIS,CIS,04/02/1961,TTMTR,10/03/1961,1961,8,10/03/1961 03:26,LEO,1,34,SMALL
93,0 SPUTNIK 9 DEB,1 00093U 61008  C 61068.57068920  .00000000 +00000-0 +00000-0 0  9995,2 00093 064.9299 298.7499 0000000 117.5648 242.4351 16.37479598000058,15/08/2004 23:35,SPUTNIK 9 DEB,1961-008C,09/03/1961 13:41,16.37479598,0.0,64.9299,298.7499,117.5648,242.4351,5,0.0,0.0,0.0,6550.656,87.94,172.521,172.521,DEBRIS,CIS,06/02/1961,TTMTR,10/03/1961,1961,8,10/03/1961 03:23,LEO,1,32,SMALL
95,0 SPUTNIK 10,1 00095U 61009  A 61084.30125903  .00304554 +00000-0 +00000-0 0  9993,2 00095 064.9999 305.7360 0000000 042.2018 317.7981 16.36297684000012,15/08/2004 23:35,SPUTNIK 10,1961-009A,25/03/1961 07:13,16.36297684,0.0,64.9999,305.736,42.2018,317.7981,1,0.0,0.00304554,0.0,6553.81,88.003,175.675,175.675,PAYLOAD,CIS,08/02/1961,TTMTR,25/03/1961,1961,9,25/03/1961 14:27,LEO,1,45,MEDIUM
96,0 SL-3 R/B,1 00096U 61009  B 61084.91338443  .10339310 +00000-0 +00000-0 0  9995,2 00096 065.0000 304.1020 0048232 041.7292 318.4575 16.39704983000117,15/08/2004 23:35,SL-3 R/B,1961-009B,25/03/1961 21:55,16.39704983,0.0048232,65.0,304.102,41.7292,318.4575,11,0.0,0.1033931,0.0,6544.728,87.82,198.16,135.027,ROCKET BODY,CIS,10/02/1961,PKMTR,26/03/1961,1961,9,26/03/1961 19:50,LEO,1,44,LARGE
97,0 SL-3 DEB,1 00097U 61009  C 61084.60967635  .00299049 +00000-0 +00000-0 0  9996,2 00097 065.0000 305.2646 0053086 041.8763 318.3297 16.26495110000060,15/08/2004 23:35,SL-3 DEB,1961-009C,25/03/1961 14:37,16.2649511,0.0053086,65.0,305.2646,41.8763,318.3297,6,0.0,0.00299049,0.0,6580.116,88.533,236.913,167.05,DEBRIS,CIS,12/02/1961,PKMTR,26/03/1961,1961,9,26/03/1961 05:15,LEO,1,42,SMALL
99,0 THOR ABLESTAR DEB,1 00099U 60003  D 79186.84178960  .01646730 +24659-2 +98060-3 0  9992,2 00099 051.2611 217.5480 0004728 097.4296 263.3330 16.18346998058087,15/08/2004 23:41,THOR ABLESTAR DEB,1960-003D,05/07/1979 20:12,16.18346998,0.0004728,51.2611,217.548,97.4296,263.333,5808,0.0009806,0.0164673,0.0024659,6602.184,88.979,227.171,220.928,DEBRIS,US,13/04/1960,AFETR,15/07/1979,1960,3,06/07/1979 16:24,LEO,1,7032,SMALL
100,0 DISCOVERER 23,1 00100U 61011  A 62098.29790496  .00498777 +00000-0 +00000-0 0  9993,2 00100 082.2270 159.1991 0030504 264.6516 094.9985 16.09519096056721,15/08/2004 23:35,DISCOVERER 23,1961-011A,08/04/1962 07:08,16.09519096,0.0030504,82.227,159.1991,264.6516,94.9985,5672,0.0,0.00498777,0.0,6626.304,89.467,268.381,227.956,PAYLOAD,DEN,14/02/1961,AFWTR,16/04/1962,1961,11,08/04/1962 14:17,LEO,1,426,MEDIUM
101,0 THOR ABLE DEB (YO),1 00101U 60002  C 83106.81622310  .09665547 +57417-4 +11294-2 0  9990,2 00101 048.4727 027.9990 0000398 270.9061 249.8269 16.35832332249187,16/08/2004 23:16,THOR ABLE DEB (YO),1960-002C,16/04/1983 19:35,16.35832332,3.98e-05,48.4727,27.999,270.9061,249.8269,24918,0.0011294,0.09665547,5.74e-05,6555.053,88.028,177.179,176.657,DEBRIS,US,01/04/1960,AFETR,17/04/1983,1960,2,17/04/1983 15:10,LEO,1,8416,SMALL
102,0 DISCOVERER 23 CAPSULE,1 00102U 61011  B 62141.57070259  .02778262 +00000-0 +00000-0 0  9995,2 00102 081.8800 137.0465 0000000 256.3089 108.2152 16.31367068060601,15/08/2004 23:35,DISCOVERER 23 CAPSULE,1961-011B,21/05/1962 13:41,16.31367068,0.0,81.88,137.0465,256.3089,108.2152,6060,0.0,0.02778262,0.0,6567.009,88.269,188.874,188.874,PAYLOAD,DEN,16/02/1961,AFWTR,23/05/1962,1961,11,22/05/1962 03:23,LEO,1,461,MEDIUM
104,0 SL-3 R/B,1 00104U 61012  B 61104.66220665  .04001968 +00000-0 +00000-0 0  9998,2 00104 065.0699 318.9234 0085709 098.8261 261.6679 16.23126885000396,15/08/2004 23:35,SL-3 R/B,1961-012B,14/04/1961 15:53,16.23126885,0.0085709,65.0699,318.9234,98.8261,261.6679,39,0.0,0.04001968,0.0,6589.216,88.717,267.557,154.606,ROCKET BODY,CIS,20/02/1961,PKMTR,16/04/1961,1961,12,15/04/1961 07:47,LEO,1,55,LARGE
105,0 JUNO II DEB,1 00105U 60014  D 72059.92842267  .01803377 +00000-0 +00000-0 0  9999,2 00105 050.4242 028.4966 0062390 251.9739 107.4401 15.88057487557429,22/04/2005 16:12,JUNO II DEB,1960-014D,28/02/1972 22:16,15.88057487,0.006239,50.4242,28.4966,251.9739,107.4401,55742,0.0,0.01803377,0.0,6685.87,90.676,349.448,266.022,DEBRIS,US,16/02/1960,AFETR,03/03/1972,1960,14,29/02/1972 20:33,LEO,1,4399,SMALL
106,0 DISCOVERER 23 DEB,1 00106U 61011  C 61245.65856299  .01934985 +00000-0 +00000-0 0  9993,2 00106 081.8681 045.6978 0215079 039.0670 321.7165 15.80427697021703,15/08/2004 23:35,DISCOVERER 23 DEB,1961-011C,02/09/1961 15:48,15.80427697,0.0215079,81.8681,45.6978,39.067,321.7165,2170,0.0,0.01934985,0.0,6707.371,91.114,473.498,184.975,DEBRIS,DEN,18/02/1961,AFWTR,10/09/1961,1961,11,03/09/1961 07:36,LEO,1,204,SMALL
107,0 EXPLORER 11,1 00107U 61013A   25193.06801146  .00000932  00000-0  94238-4 0  9999,2 00107  28.7870 114.2964 0503758 196.9332 161.3850 14.19857415228078,12/07/2025 17:51,EXPLORER 11,1961-013A,12/07/2025 01:37,14.19857415,0.0503758,28.787,114.2964,196.9332,161.385,22807,9.42e-05,9.32e-06,0.0,7203.972,101.419,1188.743,462.931,PAYLOAD,US,27/04/1961,AFETR,,1961,13,12/07/2025 03:15,LEO,0,23453,MEDIUM
108,0 DISCOVERER 25,1 00108U 61014  A 61192.30841649  .03088518 +00000-0 +00000-0 0  9998,2 00108 082.1099 287.8945 0000000 083.7866 276.2133 16.32172046003909,15/08/2004 23:35,DISCOVERER 25,1961-014A,11/07/1961 07:24,16.32172046,0.0,82.1099,287.8945,83.7866,276.2133,390,0.0,0.03088518,0.0,6564.85,88.225,186.715,186.715,PAYLOAD,DEN,22/02/1961,AFWTR,12/07/1961,1961,14,11/07/1961 14:48,LEO,1,140,MEDIUM
109,0 DISCOVERER 25 DEB,1 00109U 61014  B 61169.50401349  .09910278 +00000-0 +00000-0 0  9997,2 00109 082.1100 315.3312 0029223 172.6556 187.3661 16.11467877000259,15/08/2004 23:35,DISCOVERER 25 DEB,1961-014B,18/06/1961 12:05,16.11467877,0.0029223,82.11,315.3312,172.6556,187.3661,25,0.0,0.09910278,0.0,6620.96,89.359,262.174,223.477,DEBRIS,DEN,24/02/1961,AFWTR,19/06/1961,1961,14,19/06/1961 00:11,LEO,1,115,SMALL
115,0 THOR ABLE DEB (YO),1 00115U 60002D   25192.72958439  .00001594  00000-0  16443-3 0  9991,2 00115  48.1654 332.2468 0027689 168.0133 192.1449 14.95235011467131,12/07/2025 04:02,THOR ABLE DEB (YO),1960-002D,11/07/2025 17:30,14.95235011,0.0027689,48.1654,332.2468,168.0133,192.1449,46713,0.00016443,1.59e-05,0.0,6959.78,96.306,600.916,562.374,DEBRIS,US,01/04/1960,AFETR,,1960,2,12/07/2025 11:01,LEO,0,23844,SMALL
116,0 TRANSIT 4A,1 00116U 61015A   25193.48130674 -.00000017  00000-0  45676-4 0  9995,2 00116  66.8107   2.0065 0072313 156.2341 204.2106 13.92246504249410,12/07/2025 17:51,TRANSIT 4A,1961-015A,12/07/2025 11:33,13.92246504,0.0072313,66.8107,2.0065,156.2341,204.2106,24941,4.57e-05,-1.7e-07,0.0,7298.906,103.43,973.551,867.99,PAYLOAD,US,29/06/1961,AFETR,,1961,15,12/07/2025 23:06,LEO,0,23390,MEDIUM
117,0 SOLRAD 3/INJUN 1,1 00117U 61015B   25193.51330981 -.00000020  00000-0  44743-4 0  9991,2 00117  66.8124 113.1926 0077497 180.6763 179.4223 13.90139348246849,12/07/2025 17:51,SOLRAD 3/INJUN 1,1961-015B,12/07/2025 12:19,13.90139348,0.0077497,66.8124,113.1926,180.6763,179.4223,24684,4.47e-05,-2e-07,0.0,7306.28,103.587,984.766,871.523,PAYLOAD,US,29/06/1961,AFETR,,1961,15,13/07/2025 00:38,LEO,0,23390,MEDIUM
118,0 THOR ABLESTAR R/B,1 00118U 61015C   25193.38277636  .00000028  00000-0  67736-4 0  9998,2 00118  66.7619 188.0815 0078877 156.1124 204.3653 14.02576774268489,12/07/2025 17:51,THOR ABLESTAR R/B,1961-015C,12/07/2025 09:11,14.02576774,0.0078877,66.7619,188.0815,156.1124,204.3653,26848,6.77e-05,2.8e-07,0.0,7263.023,102.668,942.176,827.599,ROCKET BODY,US,29/06/1961,AFETR,,1961,15,12/07/2025 18:22,LEO,0,23390,LARGE
119,0 THOR ABLESTAR DEB,1 00119U 61015D   25193.45322196  .00000366  00000-0  17703-3 0  9992,2 00119  66.7250 192.0191 0096851 150.1930 210.4733 14.26646876309844,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015D,12/07/2025 10:52,14.26646876,0.0096851,66.725,192.0191,150.193,210.4733,30984,0.00017703,3.66e-06,0.0,7181.098,100.936,872.513,733.413,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 21:45,LEO,0,23390,SMALL
120,0 THOR ABLESTAR DEB,1 00120U 61015E   25193.57547404  .00000352  00000-0  16057-3 0  9994,2 00120  66.7038 238.8186 0119501 252.1678 106.6355 14.28947950299790,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015E,12/07/2025 13:48,14.2894795,0.0119501,66.7038,238.8186,252.1678,106.6355,29979,0.00016057,3.52e-06,0.0,7173.387,100.773,880.974,709.529,DEBRIS,US,29/06/1961,AFETR,,1961,15,13/07/2025 03:37,LEO,0,23390,SMALL
121,0 THOR ABLESTAR DEB,1 00121U 61015F   25193.38254040 -.00000029  00000-0  32619-4 0  9990,2 00121  66.7461 166.1623 0099568 244.4791 114.5970 14.00150056278791,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015F,12/07/2025 09:10,14.00150056,0.0099568,66.7461,166.1623,244.4791,114.597,27879,3.26e-05,-2.9e-07,0.0,7271.413,102.846,965.678,820.878,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 18:21,LEO,0,23390,SMALL
122,0 THOR ABLESTAR DEB,1 00122U 61015G   25193.22127032  .00006046  00000-0  58716-3 0  9993,2 00122  66.7435  91.2585 0036836 121.4759 238.9980 14.92832467343389,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015G,12/07/2025 05:18,14.92832467,0.0036836,66.7435,91.2585,121.4759,238.998,34338,0.00058716,6.05e-05,0.0,6967.246,96.461,614.775,563.446,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 10:37,LEO,0,23390,SMALL
123,0 THOR ABLESTAR DEB,1 00123U 61015H   25193.60593605  .00000447  00000-0  15716-3 0  9991,2 00123  66.6854 253.3797 0106783 162.9259 197.5483 14.40995405330596,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015H,12/07/2025 14:32,14.40995405,0.0106783,66.6854,253.3797,162.9259,197.5483,33059,0.00015716,4.47e-06,0.0,7133.349,99.931,831.386,679.041,DEBRIS,US,29/06/1961,AFETR,,1961,15,13/07/2025 05:05,LEO,0,23390,SMALL
124,0 THOR ABLESTAR DEB,1 00124U 61015J   25193.36601284  .00000469  00000-0  18974-3 0  9991,2 00124  66.5444  66.2691 0069993   1.5251 358.6049 14.35088698310155,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015J,12/07/2025 08:47,14.35088698,0.0069993,66.5444,66.2691,1.5251,358.6049,31015,0.00018974,4.69e-06,0.0,7152.909,100.342,824.839,724.708,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 17:34,LEO,0,23390,SMALL
