order_id,order_date,product,product_category,perishable,supplier,supplier_region,quantity_kg,price_per_kg,total_value_zar,promised_days,actual_days,delay_days,expected_delivery_date,actual_delivery_date,on_time
ORD-10188,2024-02-10,Lettuce,Veg,True,Supplier_O,Gauteng,352,7.06,2485.12,4,6,2,2024-02-14,2024-02-16,0
ORD-10189,2023-10-22,Beetroot,Root,False,Supplier_D,Western Cape,404,10.28,4153.12,5,9,4,2023-10-27,2023-10-31,0
ORD-10190,2024-02-03,Apples,Fruit,False,Supplier_K,KwaZulu-Natal,373,20.14,7512.22,5,6,1,2024-02-08,2024-02-09,0
ORD-10191,2023-02-07,Avocados,Fruit,True,Supplier_F,Mpumalanga,102,40.39,4119.78,5,22,17,2023-02-12,2023-03-01,0
ORD-10192,2022-12-12,Papayas,Fruit,True,Supplier_O,Gauteng,303,48.85,14801.55,2,3,1,2022-12-14,2022-12-15,0
ORD-10193,2023-05-26,Cucumbers,Veg,True,Supplier_J,Mpumalanga,202,16.42,3316.84,6,9,3,2023-06-01,2023-06-04,0
ORD-10194,2022-05-27,Mangoes,Fruit,False,Supplier_O,Gauteng,137,24.91,3412.67,6,7,1,2022-06-02,2022-06-03,0
ORD-10195,2022-05-28,Apples,Fruit,False,Supplier_N,Gauteng,179,14.41,2579.39,3,4,1,2022-05-31,2022-06-01,0
ORD-10196,2024-05-13,Bananas,Fruit,True,Supplier_M,Eastern Cape,976,6.95,6783.2,6,12,6,2024-05-19,2024-05-25,0
ORD-10197,2023-12-12,Bananas,Fruit,True,Supplier_O,Gauteng,355,10.15,3603.25,4,5,1,2023-12-16,2023-12-17,0
ORD-10198,2024-03-30,Cucumbers,Veg,True,Supplier_A,Gauteng,194,16.48,3197.12,4,7,3,2024-04-03,2024-04-06,0
ORD-10199,2023-05-04,Bananas,Fruit,True,Supplier_L,Gauteng,104,8.15,847.6,3,4,1,2023-05-07,2023-05-08,0
ORD-10200,2023-10-02,Carrots,Root,False,Supplier_M,Eastern Cape,610,10.39,6337.9,4,7,3,2023-10-06,2023-10-09,0
ORD-10201,2023-07-05,Cucumbers,Veg,True,Supplier_M,Eastern Cape,589,15.81,9312.09,4,24,20,2023-07-09,2023-07-29,0
ORD-10202,2022-12-04,Apples,Fruit,False,Supplier_E,Western Cape,832,19.8,16473.6,6,11,5,2022-12-10,2022-12-15,0
ORD-10203,2024-05-21,Bananas,Fruit,True,Supplier_M,Eastern Cape,485,8.45,4098.25,3,24,21,2024-05-24,2024-06-14,0
ORD-10204,2023-10-03,Avocados,Fruit,True,Supplier_G,KwaZulu-Natal,285,33.03,9413.55,2,2,0,2023-10-05,2023-10-05,1
ORD-10205,2024-02-18,Lettuce,Veg,True,Supplier_N,Gauteng,200,7.05,1410.0,5,13,8,2024-02-23,2024-03-02,0
ORD-10206,2023-04-18,Cauliflower,Veg,True,Supplier_D,Western Cape,434,13.82,5997.88,5,9,4,2023-04-23,2023-04-27,0
ORD-10207,2022-05-31,Oranges,Fruit,False,Supplier_N,Gauteng,691,17.79,12292.89,2,4,2,2022-06-02,2022-06-04,0
ORD-10208,2023-02-19,Broccoli,Veg,True,Supplier_F,Mpumalanga,343,15.91,5457.13,4,8,4,2023-02-23,2023-02-27,0
ORD-10209,2022-10-25,Potatoes,Root,False,Supplier_N,Gauteng,104,8.46,879.84,3,8,5,2022-10-28,2022-11-02,0
ORD-10210,2023-09-03,Apples,Fruit,False,Supplier_D,Western Cape,120,34.2,4104.0,3,5,2,2023-09-06,2023-09-08,0
ORD-10211,2022-09-20,Tomatoes,Veg,True,Supplier_K,KwaZulu-Natal,363,11.33,4112.79,4,4,0,2022-09-24,2022-09-24,1
ORD-10212,2024-02-03,Oranges,Fruit,False,Supplier_G,KwaZulu-Natal,230,20.06,4613.8,4,5,1,2024-02-07,2024-02-08,0
ORD-10213,2022-05-24,Carrots,Root,False,Supplier_E,Western Cape,574,8.52,4890.48,5,8,3,2022-05-29,2022-06-01,0
ORD-10214,2022-12-12,Spinach,Veg,True,Supplier_M,Eastern Cape,55,21.9,1204.5,4,7,3,2022-12-16,2022-12-19,0
ORD-10215,2023-09-16,Onions,Root,False,Supplier_F,Mpumalanga,272,5.65,1536.8,5,14,9,2023-09-21,2023-09-30,0
ORD-10216,2023-07-26,Pineapples,Fruit,False,Supplier_G,KwaZulu-Natal,389,29.85,11611.65,6,7,1,2023-08-01,2023-08-02,0
ORD-10217,2024-05-30,Papayas,Fruit,True,Supplier_F,Mpumalanga,123,31.03,3816.69,6,9,3,2024-06-05,2024-06-08,0
ORD-10218,2022-01-02,Tomatoes,Veg,True,Supplier_B,Eastern Cape,497,9.45,4696.65,6,15,9,2022-01-08,2022-01-17,0
ORD-10219,2024-06-15,Onions,Root,False,Supplier_C,Gauteng,842,8.19,6895.98,5,10,5,2024-06-20,2024-06-25,0
ORD-10220,2022-10-31,Herbs,Herb,True,Supplier_E,Western Cape,1117,39.54,44166.18,3,8,5,2022-11-03,2022-11-08,0
ORD-10221,2022-09-11,Lettuce,Veg,True,Supplier_B,Eastern Cape,529,9.06,4792.74,3,9,6,2022-09-14,2022-09-20,0
ORD-10222,2023-10-14,Ginger,Root,False,Supplier_G,KwaZulu-Natal,940,64.1,60254.0,5,8,3,2023-10-19,2023-10-22,0
ORD-10223,2023-03-29,Beetroot,Root,False,Supplier_L,Gauteng,57,12.58,717.06,6,9,3,2023-04-04,2023-04-07,0
ORD-10224,2022-02-06,Carrots,Root,False,Supplier_G,KwaZulu-Natal,137,10.4,1424.8,4,5,1,2022-02-10,2022-02-11,0
ORD-10225,2022-06-09,Ginger,Root,False,Supplier_I,KwaZulu-Natal,234,50.0,11700.0,2,2,0,2022-06-11,2022-06-11,1
ORD-10226,2022-01-09,Avocados,Fruit,True,Supplier_G,KwaZulu-Natal,362,33.79,12231.98,2,7,5,2022-01-11,2022-01-16,0
ORD-10227,2022-08-21,Herbs,Herb,True,Supplier_D,Western Cape,180,44.64,8035.2,4,18,14,2022-08-25,2022-09-08,0
ORD-10228,2022-04-09,Onions,Root,False,Supplier_A,Gauteng,138,9.03,1246.14,2,4,2,2022-04-11,2022-04-13,0
ORD-10229,2023-10-21,Cucumbers,Veg,True,Supplier_A,Gauteng,320,16.51,5283.2,5,19,14,2023-10-26,2023-11-09,0
ORD-10230,2024-03-26,Pineapples,Fruit,False,Supplier_O,Gauteng,92,29.86,2747.12,3,6,3,2024-03-29,2024-04-01,0
ORD-10231,2022-07-27,Papayas,Fruit,True,Supplier_K,KwaZulu-Natal,558,29.47,16444.26,4,6,2,2022-07-31,2022-08-02,0
ORD-10232,2022-05-11,Oranges,Fruit,False,Supplier_F,Mpumalanga,322,20.77,6687.94,6,21,15,2022-05-17,2022-06-01,0
ORD-10233,2023-02-08,Cucumbers,Veg,True,Supplier_B,Eastern Cape,236,14.72,3473.92,5,14,9,2023-02-13,2023-02-22,0
ORD-10234,2022-06-01,Carrots,Root,False,Supplier_J,Mpumalanga,238,7.77,1849.26,5,7,2,2022-06-06,2022-06-08,0
ORD-10235,2022-02-23,Carrots,Root,False,Supplier_K,KwaZulu-Natal,373,9.2,3431.6,2,3,1,2022-02-25,2022-02-26,0
ORD-10236,2022-04-30,Avocados,Fruit,True,Supplier_L,Gauteng,150,26.08,3912.0,2,5,3,2022-05-02,2022-05-05,0
ORD-10237,2023-11-04,Potatoes,Root,False,Supplier_I,KwaZulu-Natal,98,7.41,726.18,2,4,2,2023-11-06,2023-11-08,0
ORD-10238,2023-09-20,Potatoes,Root,False,Supplier_K,KwaZulu-Natal,625,7.46,4662.5,4,7,3,2023-09-24,2023-09-27,0
ORD-10239,2023-08-10,Cucumbers,Veg,True,Supplier_F,Mpumalanga,406,14.36,5830.16,4,8,4,2023-08-14,2023-08-18,0
ORD-10240,2023-09-17,Peppers,Veg,True,Supplier_L,Gauteng,326,13.77,4489.02,4,9,5,2023-09-21,2023-09-26,0
ORD-10241,2023-02-24,Potatoes,Root,False,Supplier_I,KwaZulu-Natal,278,6.87,1909.86,6,7,1,2023-03-02,2023-03-03,0
ORD-10242,2023-02-26,Mangoes,Fruit,False,Supplier_D,Western Cape,600,21.28,12768.0,4,7,3,2023-03-02,2023-03-05,0
ORD-10243,2022-04-14,Cucumbers,Veg,True,Supplier_K,KwaZulu-Natal,356,16.37,5827.72,2,2,0,2022-04-16,2022-04-16,1
ORD-10244,2024-05-01,Peppers,Veg,True,Supplier_K,KwaZulu-Natal,94,21.42,2013.48,2,2,0,2024-05-03,2024-05-03,1
ORD-10245,2022-09-11,Bananas,Fruit,True,Supplier_J,Mpumalanga,484,10.24,4956.16,3,9,6,2022-09-14,2022-09-20,0
ORD-10246,2022-08-15,Herbs,Herb,True,Supplier_E,Western Cape,451,42.18,19023.18,2,5,3,2022-08-17,2022-08-20,0
ORD-10247,2022-04-22,Peppers,Veg,True,Supplier_I,KwaZulu-Natal,471,16.22,7639.62,6,8,2,2022-04-28,2022-04-30,0
ORD-10248,2023-05-25,Tomatoes,Veg,True,Supplier_E,Western Cape,173,13.51,2337.23,5,8,3,2023-05-30,2023-06-02,0
ORD-10249,2023-04-18,Potatoes,Root,False,Supplier_D,Western Cape,31,7.61,235.91,5,9,4,2023-04-23,2023-04-27,0
ORD-10250,2022-04-09,Cucumbers,Veg,True,Supplier_M,Eastern Cape,243,15.45,3754.35,5,9,4,2022-04-14,2022-04-18,0
ORD-10251,2022-06-02,Herbs,Herb,True,Supplier_J,Mpumalanga,191,46.38,8858.58,2,4,2,2022-06-04,2022-06-06,0
ORD-10252,2024-05-10,Carrots,Root,False,Supplier_H,KwaZulu-Natal,174,9.68,1684.32,3,5,2,2024-05-13,2024-05-15,0
ORD-10253,2024-06-14,Broccoli,Veg,True,Supplier_H,KwaZulu-Natal,185,12.11,2240.35,3,4,1,2024-06-17,2024-06-18,0
ORD-10254,2024-05-27,Oranges,Fruit,False,Supplier_I,KwaZulu-Natal,45,21.36,961.2,5,6,1,2024-06-01,2024-06-02,0
ORD-10255,2022-12-04,Cauliflower,Veg,True,Supplier_M,Eastern Cape,681,15.45,10521.45,5,11,6,2022-12-09,2022-12-15,0
ORD-10256,2023-12-07,Bananas,Fruit,True,Supplier_K,KwaZulu-Natal,164,12.36,2027.04,6,6,0,2023-12-13,2023-12-13,1
ORD-10257,2024-04-01,Spinach,Veg,True,Supplier_E,Western Cape,1010,12.12,12241.2,3,9,6,2024-04-04,2024-04-10,0
ORD-10258,2022-06-12,Pineapples,Fruit,False,Supplier_K,KwaZulu-Natal,300,30.03,9009.0,3,5,2,2022-06-15,2022-06-17,0
ORD-10259,2023-12-21,Ginger,Root,False,Supplier_F,Mpumalanga,276,32.57,8989.32,4,8,4,2023-12-25,2023-12-29,0
ORD-10260,2023-11-12,Spinach,Veg,True,Supplier_N,Gauteng,324,15.58,5047.92,5,26,21,2023-11-17,2023-12-08,0
ORD-10261,2022-06-10,Apples,Fruit,False,Supplier_K,KwaZulu-Natal,402,20.96,8425.92,3,4,1,2022-06-13,2022-06-14,0
ORD-10262,2023-08-03,Potatoes,Root,False,Supplier_D,Western Cape,325,7.49,2434.25,3,6,3,2023-08-06,2023-08-09,0
ORD-10263,2024-03-11,Oranges,Fruit,False,Supplier_C,Gauteng,200,22.05,4410.0,6,8,2,2024-03-17,2024-03-19,0
ORD-10264,2023-02-02,Tomatoes,Veg,True,Supplier_A,Gauteng,72,12.11,871.92,2,3,1,2023-02-04,2023-02-05,0
ORD-10265,2022-10-04,Apples,Fruit,False,Supplier_H,KwaZulu-Natal,133,20.94,2785.02,3,5,2,2022-10-07,2022-10-09,0
ORD-10266,2024-03-26,Ginger,Root,False,Supplier_N,Gauteng,673,39.86,26825.78,2,4,2,2024-03-28,2024-03-30,0
ORD-10267,2023-05-19,Spinach,Veg,True,Supplier_H,KwaZulu-Natal,440,10.59,4659.6,3,9,6,2023-05-22,2023-05-28,0
ORD-10268,2024-06-14,Cucumbers,Veg,True,Supplier_O,Gauteng,201,16.79,3374.79,6,6,0,2024-06-20,2024-06-20,1
ORD-10269,2023-01-27,Herbs,Herb,True,Supplier_D,Western Cape,355,26.37,9361.35,6,9,3,2023-02-02,2023-02-05,0
ORD-10270,2022-05-15,Peppers,Veg,True,Supplier_H,KwaZulu-Natal,113,19.91,2249.83,3,6,3,2022-05-18,2022-05-21,0
ORD-10271,2022-07-14,Peppers,Veg,True,Supplier_D,Western Cape,1560,19.38,30232.8,6,17,11,2022-07-20,2022-07-31,0
ORD-10272,2023-02-05,Mangoes,Fruit,False,Supplier_K,KwaZulu-Natal,712,21.51,15315.12,6,8,2,2023-02-11,2023-02-13,0
ORD-10273,2023-10-02,Tomatoes,Veg,True,Supplier_O,Gauteng,336,13.73,4613.28,6,27,21,2023-10-08,2023-10-29,0
ORD-10274,2022-02-02,Avocados,Fruit,True,Supplier_M,Eastern Cape,299,27.49,8219.51,5,8,3,2022-02-07,2022-02-10,0
ORD-10275,2023-11-19,Cucumbers,Veg,True,Supplier_D,Western Cape,315,21.1,6646.5,5,14,9,2023-11-24,2023-12-03,0
ORD-10276,2023-04-05,Bananas,Fruit,True,Supplier_M,Eastern Cape,39,8.37,326.43,5,8,3,2023-04-10,2023-04-13,0
ORD-10277,2024-06-01,Pineapples,Fruit,False,Supplier_H,KwaZulu-Natal,754,26.1,19679.4,6,13,7,2024-06-07,2024-06-14,0
ORD-10278,2023-04-15,Lettuce,Veg,True,Supplier_I,KwaZulu-Natal,134,11.35,1520.9,3,5,2,2023-04-18,2023-04-20,0
ORD-10279,2023-01-10,Apples,Fruit,False,Supplier_O,Gauteng,156,20.54,3204.24,5,24,19,2023-01-15,2023-02-03,0
ORD-10280,2022-01-22,Avocados,Fruit,True,Supplier_H,KwaZulu-Natal,54,43.21,2333.34,5,5,0,2022-01-27,2022-01-27,1
ORD-10281,2024-01-20,Mangoes,Fruit,False,Supplier_M,Eastern Cape,572,15.72,8991.84,5,15,10,2024-01-25,2024-02-04,0
ORD-10282,2023-11-01,Broccoli,Veg,True,Supplier_K,KwaZulu-Natal,332,18.93,6284.76,6,8,2,2023-11-07,2023-11-09,0
ORD-10283,2022-02-07,Pineapples,Fruit,False,Supplier_I,KwaZulu-Natal,404,19.38,7829.52,6,9,3,2022-02-13,2022-02-16,0
ORD-10284,2022-08-18,Ginger,Root,False,Supplier_F,Mpumalanga,499,46.89,23398.11,6,8,2,2022-08-24,2022-08-26,0
ORD-10285,2022-12-31,Broccoli,Veg,True,Supplier_J,Mpumalanga,803,16.75,13450.25,6,18,12,2023-01-06,2023-01-18,0
ORD-10286,2023-07-17,Pineapples,Fruit,False,Supplier_G,KwaZulu-Natal,198,29.29,5799.42,4,5,1,2023-07-21,2023-07-22,0
ORD-10287,2023-03-14,Papayas,Fruit,True,Supplier_H,KwaZulu-Natal,424,28.16,11939.84,5,8,3,2023-03-19,2023-03-22,0
ORD-10288,2024-02-15,Bananas,Fruit,True,Supplier_L,Gauteng,487,7.3,3555.1,4,7,3,2024-02-19,2024-02-22,0
ORD-10289,2022-10-10,Cauliflower,Veg,True,Supplier_H,KwaZulu-Natal,215,17.08,3672.2,2,12,10,2022-10-12,2022-10-22,0
ORD-10290,2022-01-27,Onions,Root,False,Supplier_M,Eastern Cape,565,8.83,4988.95,3,7,4,2022-01-30,2022-02-03,0
ORD-10291,2022-08-14,Apples,Fruit,False,Supplier_N,Gauteng,170,20.42,3471.4,5,6,1,2022-08-19,2022-08-20,0
ORD-10292,2022-10-04,Onions,Root,False,Supplier_M,Eastern Cape,335,11.6,3886.0,4,7,3,2022-10-08,2022-10-11,0
ORD-10293,2024-03-08,Pineapples,Fruit,False,Supplier_H,KwaZulu-Natal,84,33.46,2810.64,3,7,4,2024-03-11,2024-03-15,0
ORD-10294,2023-09-01,Apples,Fruit,False,Supplier_E,Western Cape,176,23.26,4093.76,3,5,2,2023-09-04,2023-09-06,0
ORD-10295,2022-10-11,Broccoli,Veg,True,Supplier_B,Eastern Cape,923,14.21,13115.83,5,11,6,2022-10-16,2022-10-22,0
ORD-10296,2024-05-28,Potatoes,Root,False,Supplier_D,Western Cape,175,6.26,1095.5,6,18,12,2024-06-03,2024-06-15,0
ORD-10297,2023-04-26,Onions,Root,False,Supplier_F,Mpumalanga,403,8.68,3498.04,3,6,3,2023-04-29,2023-05-02,0
ORD-10298,2023-03-29,Carrots,Root,False,Supplier_O,Gauteng,456,8.51,3880.56,5,6,1,2023-04-03,2023-04-04,0
ORD-10299,2024-04-08,Papayas,Fruit,True,Supplier_B,Eastern Cape,213,30.1,6411.3,6,8,2,2024-04-14,2024-04-16,0
ORD-10300,2024-03-26,Mangoes,Fruit,False,Supplier_C,Gauteng,139,23.98,3333.22,5,6,1,2024-03-31,2024-04-01,0
ORD-10301,2023-10-21,Apples,Fruit,False,Supplier_G,KwaZulu-Natal,114,24.51,2794.14,3,5,2,2023-10-24,2023-10-26,0
ORD-10302,2023-05-31,Mangoes,Fruit,False,Supplier_L,Gauteng,200,26.78,5356.0,6,16,10,2023-06-06,2023-06-16,0
ORD-10303,2023-07-01,Oranges,Fruit,False,Supplier_B,Eastern Cape,259,11.92,3087.28,5,7,2,2023-07-06,2023-07-08,0
ORD-10304,2022-07-11,Cucumbers,Veg,True,Supplier_G,KwaZulu-Natal,156,15.67,2444.52,4,5,1,2022-07-15,2022-07-16,0
ORD-10305,2022-02-18,Carrots,Root,False,Supplier_I,KwaZulu-Natal,472,8.44,3983.68,3,2,-1,2022-02-21,2022-02-20,1
ORD-10306,2023-05-27,Broccoli,Veg,True,Supplier_G,KwaZulu-Natal,273,11.25,3071.25,2,5,3,2023-05-29,2023-06-01,0
ORD-10307,2022-01-17,Lettuce,Veg,True,Supplier_D,Western Cape,222,7.33,1627.26,2,5,3,2022-01-19,2022-01-22,0
ORD-10308,2022-06-21,Cucumbers,Veg,True,Supplier_G,KwaZulu-Natal,214,17.43,3730.02,6,7,1,2022-06-27,2022-06-28,0
ORD-10309,2022-08-08,Herbs,Herb,True,Supplier_L,Gauteng,292,43.08,12579.36,4,5,1,2022-08-12,2022-08-13,0
ORD-10310,2022-06-07,Tomatoes,Veg,True,Supplier_N,Gauteng,285,14.12,4024.2,6,7,1,2022-06-13,2022-06-14,0
ORD-10311,2023-04-22,Herbs,Herb,True,Supplier_G,KwaZulu-Natal,193,32.73,6316.89,2,5,3,2023-04-24,2023-04-27,0
ORD-10312,2022-02-15,Cauliflower,Veg,True,Supplier_A,Gauteng,529,13.9,7353.1,4,7,3,2022-02-19,2022-02-22,0
ORD-10313,2023-01-08,Beetroot,Root,False,Supplier_E,Western Cape,402,12.86,5169.72,5,12,7,2023-01-13,2023-01-20,0
ORD-10314,2023-06-02,Peppers,Veg,True,Supplier_N,Gauteng,298,17.29,5152.42,3,22,19,2023-06-05,2023-06-24,0
ORD-10315,2022-04-09,Cucumbers,Veg,True,Supplier_I,KwaZulu-Natal,562,13.1,7362.2,6,9,3,2022-04-15,2022-04-18,0
ORD-10316,2024-06-10,Papayas,Fruit,True,Supplier_M,Eastern Cape,272,37.7,10254.4,4,7,3,2024-06-14,2024-06-17,0
ORD-10317,2024-01-15,Ginger,Root,False,Supplier_O,Gauteng,385,30.83,11869.55,4,4,0,2024-01-19,2024-01-19,1
ORD-10318,2022-02-06,Apples,Fruit,False,Supplier_H,KwaZulu-Natal,399,17.47,6970.53,5,7,2,2022-02-11,2022-02-13,0
ORD-10319,2022-10-07,Apples,Fruit,False,Supplier_E,Western Cape,161,24.44,3934.84,5,7,2,2022-10-12,2022-10-14,0
ORD-10320,2022-12-15,Cucumbers,Veg,True,Supplier_H,KwaZulu-Natal,346,9.61,3325.06,6,11,5,2022-12-21,2022-12-26,0
ORD-10321,2023-05-12,Tomatoes,Veg,True,Supplier_G,KwaZulu-Natal,1203,12.44,14965.32,5,11,6,2023-05-17,2023-05-23,0
ORD-10322,2022-10-29,Carrots,Root,False,Supplier_K,KwaZulu-Natal,76,11.07,841.32,3,5,2,2022-11-01,2022-11-03,0
ORD-10323,2022-06-30,Peppers,Veg,True,Supplier_L,Gauteng,64,33.92,2170.88,3,3,0,2022-07-03,2022-07-03,1
ORD-10324,2023-08-30,Bananas,Fruit,True,Supplier_N,Gauteng,504,10.68,5382.72,6,25,19,2023-09-05,2023-09-24,0
ORD-10325,2022-04-09,Broccoli,Veg,True,Supplier_O,Gauteng,128,12.47,1596.16,6,8,2,2022-04-15,2022-04-17,0
ORD-10326,2023-12-01,Mangoes,Fruit,False,Supplier_J,Mpumalanga,405,17.42,7055.1,6,9,3,2023-12-07,2023-12-10,0
ORD-10327,2022-04-26,Papayas,Fruit,True,Supplier_A,Gauteng,138,31.15,4298.7,3,4,1,2022-04-29,2022-04-30,0
ORD-10328,2022-07-10,Peppers,Veg,True,Supplier_J,Mpumalanga,127,19.03,2416.81,5,13,8,2022-07-15,2022-07-23,0
ORD-10329,2022-09-10,Herbs,Herb,True,Supplier_K,KwaZulu-Natal,89,53.62,4772.18,6,9,3,2022-09-16,2022-09-19,0
ORD-10330,2022-06-10,Tomatoes,Veg,True,Supplier_B,Eastern Cape,343,14.23,4880.89,5,8,3,2022-06-15,2022-06-18,0
ORD-10331,2022-09-13,Cucumbers,Veg,True,Supplier_C,Gauteng,92,17.51,1610.92,4,5,1,2022-09-17,2022-09-18,0
ORD-10332,2022-11-19,Broccoli,Veg,True,Supplier_C,Gauteng,618,15.63,9659.34,4,8,4,2022-11-23,2022-11-27,0
ORD-10333,2022-05-08,Lettuce,Veg,True,Supplier_E,Western Cape,156,12.35,1926.6,4,8,4,2022-05-12,2022-05-16,0
ORD-10334,2022-01-18,Peppers,Veg,True,Supplier_F,Mpumalanga,117,19.93,2331.81,3,6,3,2022-01-21,2022-01-24,0
ORD-10335,2024-03-03,Oranges,Fruit,False,Supplier_H,KwaZulu-Natal,357,16.57,5915.49,5,10,5,2024-03-08,2024-03-13,0
ORD-10336,2024-01-05,Carrots,Root,False,Supplier_F,Mpumalanga,432,8.7,3758.4,3,8,5,2024-01-08,2024-01-13,0
ORD-10337,2023-07-20,Peppers,Veg,True,Supplier_E,Western Cape,130,21.01,2731.3,5,8,3,2023-07-25,2023-07-28,0
ORD-10338,2023-07-24,Cucumbers,Veg,True,Supplier_E,Western Cape,241,16.67,4017.47,4,7,3,2023-07-28,2023-07-31,0
ORD-10339,2022-11-19,Spinach,Veg,True,Supplier_H,KwaZulu-Natal,124,16.51,2047.24,2,10,8,2022-11-21,2022-11-29,0
ORD-10340,2024-05-21,Tomatoes,Veg,True,Supplier_L,Gauteng,160,12.75,2040.0,6,6,0,2024-05-27,2024-05-27,1
ORD-10341,2023-11-17,Papayas,Fruit,True,Supplier_A,Gauteng,165,22.89,3776.85,2,3,1,2023-11-19,2023-11-20,0
ORD-10342,2024-03-02,Beetroot,Root,False,Supplier_D,Western Cape,209,12.63,2639.67,6,9,3,2024-03-08,2024-03-11,0
ORD-10343,2023-09-18,Spinach,Veg,True,Supplier_M,Eastern Cape,537,15.23,8178.51,6,9,3,2023-09-24,2023-09-27,0
ORD-10344,2022-10-15,Lettuce,Veg,True,Supplier_M,Eastern Cape,459,11.31,5191.29,3,9,6,2022-10-18,2022-10-24,0
ORD-10345,2024-05-03,Tomatoes,Veg,True,Supplier_D,Western Cape,145,13.69,1985.05,5,8,3,2024-05-08,2024-05-11,0
ORD-10346,2023-10-25,Oranges,Fruit,False,Supplier_N,Gauteng,89,21.2,1886.8,2,2,0,2023-10-27,2023-10-27,1
ORD-10347,2023-10-01,Tomatoes,Veg,True,Supplier_J,Mpumalanga,27,14.13,381.51,4,8,4,2023-10-05,2023-10-09,0
ORD-10348,2022-06-04,Mangoes,Fruit,False,Supplier_D,Western Cape,142,23.06,3274.52,2,4,2,2022-06-06,2022-06-08,0
ORD-10349,2023-05-05,Mangoes,Fruit,False,Supplier_H,KwaZulu-Natal,223,24.99,5572.77,3,6,3,2023-05-08,2023-05-11,0
ORD-10350,2023-01-21,Avocados,Fruit,True,Supplier_J,Mpumalanga,304,34.39,10454.56,5,25,20,2023-01-26,2023-02-15,0
ORD-10351,2024-02-24,Oranges,Fruit,False,Supplier_H,KwaZulu-Natal,78,18.42,1436.76,3,9,6,2024-02-27,2024-03-04,0
ORD-10352,2022-04-14,Onions,Root,False,Supplier_M,Eastern Cape,342,9.2,3146.4,3,6,3,2022-04-17,2022-04-20,0
ORD-10353,2023-01-28,Beetroot,Root,False,Supplier_C,Gauteng,178,13.49,2401.22,5,7,2,2023-02-02,2023-02-04,0
ORD-10354,2024-03-21,Ginger,Root,False,Supplier_J,Mpumalanga,560,45.48,25468.8,2,4,2,2024-03-23,2024-03-25,0
ORD-10355,2022-09-03,Avocados,Fruit,True,Supplier_M,Eastern Cape,626,38.85,24320.1,3,9,6,2022-09-06,2022-09-12,0
ORD-10356,2022-06-25,Bananas,Fruit,True,Supplier_E,Western Cape,365,12.28,4482.2,6,10,4,2022-07-01,2022-07-05,0
ORD-10357,2022-02-08,Avocados,Fruit,True,Supplier_J,Mpumalanga,136,49.59,6744.24,3,3,0,2022-02-11,2022-02-11,1
ORD-10358,2023-04-22,Tomatoes,Veg,True,Supplier_O,Gauteng,299,11.64,3480.36,5,7,2,2023-04-27,2023-04-29,0
ORD-10359,2023-11-13,Potatoes,Root,False,Supplier_J,Mpumalanga,218,7.15,1558.7,6,9,3,2023-11-19,2023-11-22,0
ORD-10360,2024-01-29,Peppers,Veg,True,Supplier_G,KwaZulu-Natal,154,17.5,2695.0,6,7,1,2024-02-04,2024-02-05,0
ORD-10361,2023-06-22,Oranges,Fruit,False,Supplier_B,Eastern Cape,406,10.61,4307.66,2,15,13,2023-06-24,2023-07-07,0
ORD-10362,2024-05-16,Herbs,Herb,True,Supplier_L,Gauteng,76,41.94,3187.44,4,10,6,2024-05-20,2024-05-26,0
ORD-10363,2024-03-28,Apples,Fruit,False,Supplier_B,Eastern Cape,142,13.73,1949.66,3,4,1,2024-03-31,2024-04-01,0
ORD-10364,2023-02-12,Potatoes,Root,False,Supplier_N,Gauteng,152,8.43,1281.36,3,6,3,2023-02-15,2023-02-18,0
ORD-10365,2023-06-09,Ginger,Root,False,Supplier_M,Eastern Cape,371,43.32,16071.72,4,6,2,2023-06-13,2023-06-15,0
ORD-10366,2024-04-07,Avocados,Fruit,True,Supplier_M,Eastern Cape,946,28.2,26677.2,3,17,14,2024-04-10,2024-04-24,0
ORD-10367,2023-05-21,Herbs,Herb,True,Supplier_M,Eastern Cape,277,41.0,11357.0,6,11,5,2023-05-27,2023-06-01,0
ORD-10368,2024-06-21,Lettuce,Veg,True,Supplier_F,Mpumalanga,355,9.98,3542.9,5,9,4,2024-06-26,2024-06-30,0
ORD-10369,2024-04-04,Papayas,Fruit,True,Supplier_G,KwaZulu-Natal,280,34.06,9536.8,6,6,0,2024-04-10,2024-04-10,1
ORD-10370,2022-02-05,Beetroot,Root,False,Supplier_B,Eastern Cape,336,9.77,3282.72,2,7,5,2022-02-07,2022-02-12,0
ORD-10371,2023-11-16,Pineapples,Fruit,False,Supplier_K,KwaZulu-Natal,402,29.3,11778.6,6,8,2,2023-11-22,2023-11-24,0
ORD-10372,2022-01-20,Carrots,Root,False,Supplier_A,Gauteng,287,8.48,2433.76,4,4,0,2022-01-24,2022-01-24,1
ORD-10373,2022-11-17,Cucumbers,Veg,True,Supplier_N,Gauteng,122,10.72,1307.84,4,5,1,2022-11-21,2022-11-22,0
ORD-10374,2024-02-15,Cauliflower,Veg,True,Supplier_B,Eastern Cape,193,13.83,2669.19,2,5,3,2024-02-17,2024-02-20,0
ORD-10375,2023-05-27,Cucumbers,Veg,True,Supplier_F,Mpumalanga,125,13.91,1738.75,4,10,6,2023-05-31,2023-06-06,0
